words,acc,f1,0_f1,1_f1,2_f1,3_f1,4_f1
初始,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"code,accuracy",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"data,accuracy",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"dataset,accuracy",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"accuracy,dense",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"epoch,accuracy",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"accuracy,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"keras,accuracy",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"accuracy,loss",0.813333333,0.812858938,0.740740741,0.827586207,0.625,0.967741935,0.903225806
"accuracy,model",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"accuracy,output",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"accuracy,print",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"accuracy,sequential",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"accuracy,train",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"training,accuracy",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"accuracy,x",0.826666667,0.825595238,0.666666667,0.857142857,0.666666667,1,0.9375
"activation,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"activation,dense",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"activation,import",0.8,0.798056926,0.64,0.8,0.647058824,1,0.903225806
"keras,activation",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"activation,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"activation,model",0.84,0.836933325,0.692307692,0.827586207,0.727272727,1,0.9375
"activation,sequential",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"also,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"also,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"also,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"also,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"array,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"batch,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"call,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,call",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"call,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,file",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"call,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,last",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"call,module",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,return",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"call,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"call,traceback",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,call",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"call,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"code,class",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"def,class",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,class",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"class,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"print,class",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,class",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"self,class",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"x,class",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"classes,model",0.84,0.839285714,0.714285714,0.857142857,0.6875,1,0.9375
"could,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,create",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"data,code",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"dataset,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,def",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,dense",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,dropout",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,else",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,epoch",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"error,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,example",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,file",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,first",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,following",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,function",0.826666667,0.829326765,0.785714286,0.827586207,0.666666667,1,0.866666667
"get,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,got",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,gpu",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,help",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,however",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,image",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,images",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"code,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"keras,code",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"last,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"layer,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,learning",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,len",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,like",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,line",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,loss",0.813333333,0.814541819,0.785714286,0.827586207,0.625,0.967741935,0.866666667
"code,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"module,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,name",0.853333333,0.853615128,0.75862069,0.896551724,0.709677419,1,0.903225806
"code,network",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"code,neural",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"none,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,np",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,numpy",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"code,one",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,optimizer",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,output",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"code,print",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,problem",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"code,python",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,pytorch",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,range",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,recent",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"return,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,run",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,self",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"code,sequential",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,set",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"shape,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,size",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,test",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,tf",0.813333333,0.818081715,0.75862069,0.857142857,0.647058824,1,0.827586207
"traceback,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,train",0.826666667,0.829819376,0.75862069,0.857142857,0.666666667,1,0.866666667
"code,training",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,tried",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"try,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,trying",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,use",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"using,code",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,would",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"code,x",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"could,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"could,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"could,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"cpu,gpu",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"create,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"cuda,gpu",0.84,0.841467504,0.8,0.857142857,0.709677419,0.965517241,0.875
"data,dataset",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,def",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,dense",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,epoch",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"data,error",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,following",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,function",0.84,0.84080526,0.785714286,0.827586207,0.6875,1,0.903225806
"data,get",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"data,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,keras",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"data,last",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,loss",0.813333333,0.812858938,0.740740741,0.827586207,0.625,0.967741935,0.903225806
"data,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"data,network",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"data,numpy",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,output",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,print",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,problem",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,range",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,return",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,sequential",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,tensorflow",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"data,train",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,training",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,tried",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,trying",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"data,use",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"using,data",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"data,x",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"dataset,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"dataset,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"keras,dataset",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"dataset,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"dataset,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"dataset,sequential",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"dataset,training",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,dataset",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"dataset,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"error,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"following,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,function",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"get,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"def,input",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"keras,def",0.826666667,0.827678128,0.692307692,0.857142857,0.685714286,1,0.903225806
"last,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"len,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"def,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"module,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,network",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"none,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,numpy",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,output",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"def,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,problem",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"range,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,def",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"def,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"def,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"traceback,def",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,train",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,def",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"def,tried",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"def,use",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,def",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"def,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"dropout,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"epoch,dense",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"error,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"flatten,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"get,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"import,dense",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"input,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"keras,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"layer,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"loss,dense",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"model,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"network,dense",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"numpy,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"output,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"print,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"sequential,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"train,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"trying,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,dense",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"x,dense",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"keras,dropout",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"dropout,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"sequential,dropout",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"else,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"return,else",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"epoch,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"keras,epoch",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"epoch,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"epoch,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"epoch,print",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"epoch,sequential",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"epoch,train",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"epoch,training",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"using,epoch",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"epochs,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"epochs,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"error,expected",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,file",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,following",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,function",0.84,0.841867816,0.827586207,0.827586207,0.6875,1,0.866666667
"get,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,got",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,gpu",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,help",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,however",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"error,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"keras,error",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"error,last",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"layer,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,like",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,loss",0.813333333,0.814541819,0.785714286,0.827586207,0.625,0.967741935,0.866666667
"error,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,module",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,name",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,network",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"none,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,numpy",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,output",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,problem",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"error,python",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,pytorch",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,range",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,return",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,run",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"error,sequential",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"shape,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,size",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"tensor,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"traceback,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,train",0.84,0.842261905,0.8,0.857142857,0.6875,1,0.866666667
"error,training",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,tried",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"try,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,use",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,error",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"error,valueerror",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"example,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"expected,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"expected,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"last,file",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"file,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"file,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"module,file",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"file,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,file",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,file",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"first,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"flatten,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"get,following",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"following,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"following,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"keras,following",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"following,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"following,output",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"following,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,following",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"following,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"following,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"following,use",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,following",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"following,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"loss,function",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"function,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"print,function",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"return,function",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"training,function",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"using,function",0.84,0.84080526,0.785714286,0.827586207,0.6875,1,0.903225806
"get,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"get,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"keras,get",0.826666667,0.825595238,0.666666667,0.857142857,0.666666667,1,0.9375
"get,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"get,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"get,network",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"get,output",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"get,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"get,problem",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"get,return",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"get,run",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"get,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"get,train",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"get,training",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"get,tried",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
