words,acc,f1,0_f1,1_f1,2_f1,3_f1,4_f1
tracerwarning,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tracing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
troubles,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
omitted,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dogsdataset,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tags,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ages,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
care,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
damn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dependancies,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
environmental,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ryzen,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
assuming,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
site,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
expectation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tfl,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
clocks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
archive,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
plots,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
operands,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reconstruct,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
moreover,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tokenized,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
refers,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
localhost,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
densenet,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
style,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
afternoon,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
minimum,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
restart,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
glad,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hat,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
surprise,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
extraction,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
earlystoppingbylossval,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hack,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
replacement,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
putty,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dumped,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
assumptions,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
jetson,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
nano,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
apendice,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
boson,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
challenge,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
higgs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
achieves,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
became,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
died,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sudden,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
diagnosing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fundamental,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
generality,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
motivating,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
regard,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
touches,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
activity,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
git,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bidirection,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maptosequences,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
malformed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
uninstalled,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tenor,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
validating,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fair,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
preparing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bunch,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
experiment,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
motivation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mgen,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trans,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
auto,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
profile,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
detecting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
manager,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
panel,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reinstalled,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
acceleration,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
afterwards,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
storing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
affinity,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mini,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
chapter,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
watching,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
differentiable,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
manner,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
plane,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
job,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
unlikely,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ceil,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
late,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
overtop,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
enhanced,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
classifying,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
unpacking,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
embed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
requested,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
anyother,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
overcome,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
visualize,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
stats,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
arccos,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
attitude,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lossquat,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hyperparameter,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lots,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
spearmint,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
worried,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
remaining,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cublascreate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pending,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
replicates,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
subclasses,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
warmup,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
regressor,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
address,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
raws,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
seeking,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lis,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
wheel,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
col,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
papers,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
png,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
equidistant,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
till,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
developer,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
warp,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
policy,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
period,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
coefficient,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mass,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
referencing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
wish,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
converter,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
classinfo,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
datainfo,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reshapedata,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
instructed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
credits,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
imagedataset,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dll,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
est,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
introuvable,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
spécifié,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
uhd,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
floatified,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pprint,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
convlstm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
convlstmcell,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
obj,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
setattr,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
inuse,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
seemed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
decimal,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dest,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
enhance,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hexa,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
malicious,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
packets,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reaching,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ttl,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
studio,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
elementary,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
smgr,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
inplanes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
spyder,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
spawn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
deeper,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reconstruction,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
decomposition,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
eigenvalue,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
whitening,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
occasionally,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
unavailable,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
weirdest,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
eventually,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
observed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
adult,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maschine,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lenet,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
connect,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
soemwhere,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
flower,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
declare,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
amend,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
coordinates,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
advise,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bespoke,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
contributing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dma,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
deletionmatrix,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sentencematrix,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
accurancy,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
prep,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
backbone,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
graphic,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
baked,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rectified,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
remotemonitor,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
convolutions,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
jupyterhub,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
derivative,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
constants,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hoping,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
customers,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cut,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
degc,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
generalize,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
windowgenerator,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bidirectinal,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hlogits,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maching,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
placehoder,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
runing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tagger,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
haha,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mathematician,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
stacked,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
commonly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
constraints,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hold,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
irrational,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
realized,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
safe,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
turns,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
randomized,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
produced,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
introduction,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sync,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cpickle,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
npimg,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
abandoned,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cryptic,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pybrain,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
seriously,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
solving,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
applies,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
plummets,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
misc,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
meta,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
opkernel,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
thats,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
expression,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
wddm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pascal,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
track,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reached,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
honours,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
constantly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pricechange,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
aiming,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
outputting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
contract,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
alter,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
monitors,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
nonsensical,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
signs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bertattention,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bertintermediate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bertlayer,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bertoutput,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bertselfattention,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bertselfoutput,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
geluactivation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
intermediate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
smoothly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
probabilty,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
probablity,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
blur,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
abstain,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
convenient,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
macbook,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
systems,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
graduate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
initializations,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
submission,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
extension,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
definitive,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
appo,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
utils,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tracker,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cowdataset,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cowtestset,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
delimiter,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ensuring,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
macro,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mitigations,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
populated,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
diagnosis,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
totally,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
abde,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
einsum,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
multiheadattention,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
raw,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cropping,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lidar,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sensor,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
actions,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
experiences,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reward,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rewards,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
timestep,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
wires,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
avert,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
itera,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
longtensors,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
supppose,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lowering,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
memcpyhtod,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
imagefile,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cudandarray,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gpuincsubtensor,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
datapath,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tweets,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
confident,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
onward,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
overkill,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
switching,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
timedistributeddense,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rewrite,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
advanced,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
children,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
collapsing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
entirely,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
queues,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
subprocess,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
techniques,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
backtracked,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
instinct,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
construction,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
attributes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
contruct,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
complain,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
distribute,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
colorful,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
examine,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
naive,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
serving,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
stem,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tad,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
indicate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tbc,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mind,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
syntax,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
libcudart,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
structured,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
